donation_year,donor_name,donor_city,donor_province,donation_amount,donation_in_kind,charity_link,charity_name,charity_type,charity_sub_category,charity_description,charity_registration_number,charity_website,charity_country,charity_province,charity_city,charity_employee_range
2021,La Fondation du Grand Montréal - The Foundation of Greater Montreal,MONTRÉAL,QC,"35,000",0,https://www.charitydata.ca/charity/fondation-ancrage-jeunesse/743346512RR0001/,Fondation Ancrage Jeunesse,Advancement of Education,Support of schools and education / Other,Charitable Organization,743346512RR0001,n/a,CA,Quebec,QUEBEC,1
2021,Fondation de Claire et Jean-Pierre Léger,LAVAL,QC,"10,000",0,https://www.charitydata.ca/charity/fondation-ancrage-jeunesse/743346512RR0001/,Fondation Ancrage Jeunesse,Advancement of Education,Support of schools and education / Other,Charitable Organization,743346512RR0001,n/a,CA,Quebec,QUEBEC,1
2021,Fondation Famille Godin - Godin Family Foundation,MONTREAL,QC,"10,000",0,https://www.charitydata.ca/charity/fondation-ancrage-jeunesse/743346512RR0001/,Fondation Ancrage Jeunesse,Advancement of Education,Support of schools and education / Other,Charitable Organization,743346512RR0001,n/a,CA,Quebec,QUEBEC,1
2021,TELUS Friendly Future Foundation - Fondation TELUS Pour un Futur Meilleur,VANCOUVER,BC,"7,000",0,https://www.charitydata.ca/charity/fondation-ancrage-jeunesse/743346512RR0001/,Fondation Ancrage Jeunesse,Advancement of Education,Support of schools and education / Other,Charitable Organization,743346512RR0001,n/a,CA,Quebec,QUEBEC,1
2021,Fondation Sibylla Hesse,MONTRÉAL,QC,"5,000",0,https://www.charitydata.ca/charity/fondation-ancrage-jeunesse/743346512RR0001/,Fondation Ancrage Jeunesse,Advancement of Education,Support of schools and education / Other,Charitable Organization,743346512RR0001,n/a,CA,Quebec,QUEBEC,1
2021,Legs Frères-Saint-Gabriel,MONTREAL,QC,"3,000",0,https://www.charitydata.ca/charity/fondation-ancrage-jeunesse/743346512RR0001/,Fondation Ancrage Jeunesse,Advancement of Education,Support of schools and education / Other,Charitable Organization,743346512RR0001,n/a,CA,Quebec,QUEBEC,1
2021,Les Frères des Ecoles Chrétiennes du Canada Francophone,LONGUEUIL,QC,"1,000",0,https://www.charitydata.ca/charity/fondation-ancrage-jeunesse/743346512RR0001/,Fondation Ancrage Jeunesse,Advancement of Education,Support of schools and education / Other,Charitable Organization,743346512RR0001,n/a,CA,Quebec,QUEBEC,1
2021,Les Soeurs de la Charité de Québec,QUEBEC,QC,"1,000",0,https://www.charitydata.ca/charity/fondation-ancrage-jeunesse/743346512RR0001/,Fondation Ancrage Jeunesse,Advancement of Education,Support of schools and education / Other,Charitable Organization,743346512RR0001,n/a,CA,Quebec,QUEBEC,1
2021,Les Soeurs de la Charité de Québec,QUÉBEC,QC,"1,000",0,https://www.charitydata.ca/charity/fondation-ancrage-jeunesse/743346512RR0001/,Fondation Ancrage Jeunesse,Advancement of Education,Support of schools and education / Other,Charitable Organization,743346512RR0001,n/a,CA,Quebec,QUEBEC,1
2021,CANADAHELPS CANADON,TORONTO,ON,551,0,https://www.charitydata.ca/charity/fondation-ancrage-jeunesse/743346512RR0001/,Fondation Ancrage Jeunesse,Advancement of Education,Support of schools and education / Other,Charitable Organization,743346512RR0001,n/a,CA,Quebec,QUEBEC,1
2021,PayPal Giving Fund Canada,TORONTO,ON,25,0,https://www.charitydata.ca/charity/fondation-ancrage-jeunesse/743346512RR0001/,Fondation Ancrage Jeunesse,Advancement of Education,Support of schools and education / Other,Charitable Organization,743346512RR0001,n/a,CA,Quebec,QUEBEC,1
2021,Les Oeuvres Leroyer,MONTREAL,QC,0,0,https://www.charitydata.ca/charity/fondation-ancrage-jeunesse/743346512RR0001/,Fondation Ancrage Jeunesse,Advancement of Education,Support of schools and education / Other,Charitable Organization,743346512RR0001,n/a,CA,Quebec,QUEBEC,1
2020,Children's Aid Foundation of Canada,TORONTO,ON,"30,000",0,https://www.charitydata.ca/charity/fondation-ancrage-jeunesse/743346512RR0001/,Fondation Ancrage Jeunesse,Advancement of Education,Support of schools and education / Other,Charitable Organization,743346512RR0001,n/a,CA,Quebec,QUEBEC,1
2020,Legs Frères-Saint-Gabriel,MONTREAL,QC,"2,000",0,https://www.charitydata.ca/charity/fondation-ancrage-jeunesse/743346512RR0001/,Fondation Ancrage Jeunesse,Advancement of Education,Support of schools and education / Other,Charitable Organization,743346512RR0001,n/a,CA,Quebec,QUEBEC,1
2020,Les Frères des Ecoles Chrétiennes du Canada Francophone,LONGUEUIL,QC,"1,000",0,https://www.charitydata.ca/charity/fondation-ancrage-jeunesse/743346512RR0001/,Fondation Ancrage Jeunesse,Advancement of Education,Support of schools and education / Other,Charitable Organization,743346512RR0001,n/a,CA,Quebec,QUEBEC,1
2020,PayPal Giving Fund Canada,TORONTO,ON,376,0,https://www.charitydata.ca/charity/fondation-ancrage-jeunesse/743346512RR0001/,Fondation Ancrage Jeunesse,Advancement of Education,Support of schools and education / Other,Charitable Organization,743346512RR0001,n/a,CA,Quebec,QUEBEC,1
2020,Les Oeuvres Leroyer,MONTREAL,QC,0,0,https://www.charitydata.ca/charity/fondation-ancrage-jeunesse/743346512RR0001/,Fondation Ancrage Jeunesse,Advancement of Education,Support of schools and education / Other,Charitable Organization,743346512RR0001,n/a,CA,Quebec,QUEBEC,1
2019,Fondation Sibylla Hesse,MONTRÉAL,QC,"5,000",0,https://www.charitydata.ca/charity/fondation-ancrage-jeunesse/743346512RR0001/,Fondation Ancrage Jeunesse,Advancement of Education,Support of schools and education / Other,Charitable Organization,743346512RR0001,n/a,CA,Quebec,QUEBEC,1
2018,CANADAHELPS CANADON,TORONTO,ON,952,0,https://www.charitydata.ca/charity/fondation-armand-vaillancourt/861322170RR0001/,FONDATION ARMAND-VAILLANCOURT,Advancement of Education,Education in the arts / Other,Charitable Organization,861322170RR0001,WWW.FONDATION-ARMAND-VAILLANCOURT.COM,CA,Quebec,MONTRÉAL,1
2021,Fondation Famille Godin - Godin Family Foundation,MONTREAL,QC,"33,334",0,https://www.charitydata.ca/charity/fondation-asselin-du-cegep-de-jonquiere-inc/107391427RR0001/,FONDATION ASSELIN DU CEGEP DE JONQUIERE INC.,Advancement of Education,Support of schools and education / Other,Public Foundation,107391427RR0001,n/a,CA,Quebec,JONQUIERE,1
2021,LA FONDATION LUCIEN RACINE,JONQUIERE,QC,"20,000",0,https://www.charitydata.ca/charity/fondation-asselin-du-cegep-de-jonquiere-inc/107391427RR0001/,FONDATION ASSELIN DU CEGEP DE JONQUIERE INC.,Advancement of Education,Support of schools and education / Other,Public Foundation,107391427RR0001,n/a,CA,Quebec,JONQUIERE,1
2021,Muscular Dystrophy Canada / Dystrophie musculaire Canada,TORONTO,ON,"17,100",0,https://www.charitydata.ca/charity/fondation-asselin-du-cegep-de-jonquiere-inc/107391427RR0001/,FONDATION ASSELIN DU CEGEP DE JONQUIERE INC.,Advancement of Education,Support of schools and education / Other,Public Foundation,107391427RR0001,n/a,CA,Quebec,JONQUIERE,1
2021,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,310,0,https://www.charitydata.ca/charity/fondation-asselin-du-cegep-de-jonquiere-inc/107391427RR0001/,FONDATION ASSELIN DU CEGEP DE JONQUIERE INC.,Advancement of Education,Support of schools and education / Other,Public Foundation,107391427RR0001,n/a,CA,Quebec,JONQUIERE,1
2021,CANADAHELPS CANADON,TORONTO,ON,144,0,https://www.charitydata.ca/charity/fondation-asselin-du-cegep-de-jonquiere-inc/107391427RR0001/,FONDATION ASSELIN DU CEGEP DE JONQUIERE INC.,Advancement of Education,Support of schools and education / Other,Public Foundation,107391427RR0001,n/a,CA,Quebec,JONQUIERE,1
2020,Fondation Famille Godin - Godin Family Foundation,MONTREAL,QC,"33,333",0,https://www.charitydata.ca/charity/fondation-asselin-du-cegep-de-jonquiere-inc/107391427RR0001/,FONDATION ASSELIN DU CEGEP DE JONQUIERE INC.,Advancement of Education,Support of schools and education / Other,Public Foundation,107391427RR0001,n/a,CA,Quebec,JONQUIERE,1
2020,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,"1,000",0,https://www.charitydata.ca/charity/fondation-asselin-du-cegep-de-jonquiere-inc/107391427RR0001/,FONDATION ASSELIN DU CEGEP DE JONQUIERE INC.,Advancement of Education,Support of schools and education / Other,Public Foundation,107391427RR0001,n/a,CA,Quebec,JONQUIERE,1
2019,Fondation Famille Godin - Godin Family Foundation,MONTREAL,QC,"33,333",0,https://www.charitydata.ca/charity/fondation-asselin-du-cegep-de-jonquiere-inc/107391427RR0001/,FONDATION ASSELIN DU CEGEP DE JONQUIERE INC.,Advancement of Education,Support of schools and education / Other,Public Foundation,107391427RR0001,n/a,CA,Quebec,JONQUIERE,1
2019,Fondation Othrys,CHICOUTIMI,QC,120,0,https://www.charitydata.ca/charity/fondation-asselin-du-cegep-de-jonquiere-inc/107391427RR0001/,FONDATION ASSELIN DU CEGEP DE JONQUIERE INC.,Advancement of Education,Support of schools and education / Other,Public Foundation,107391427RR0001,n/a,CA,Quebec,JONQUIERE,1
2018,LES OEUVRES DU ROTARY SAGUENAY,CHICOUTIMI,QC,"1,500",0,https://www.charitydata.ca/charity/fondation-asselin-du-cegep-de-jonquiere-inc/107391427RR0001/,FONDATION ASSELIN DU CEGEP DE JONQUIERE INC.,Advancement of Education,Support of schools and education / Other,Public Foundation,107391427RR0001,n/a,CA,Quebec,JONQUIERE,1
2018,FONDATION GASTON L TREMBLAY PROMOTEUR PLACE DU ROYAUME INC,CHICOUTIMI,QC,300,0,https://www.charitydata.ca/charity/fondation-asselin-du-cegep-de-jonquiere-inc/107391427RR0001/,FONDATION ASSELIN DU CEGEP DE JONQUIERE INC.,Advancement of Education,Support of schools and education / Other,Public Foundation,107391427RR0001,n/a,CA,Quebec,JONQUIERE,1
2021,La Fondation du Grand Montréal - The Foundation of Greater Montreal,MONTRÉAL,QC,"4,750",0,https://www.charitydata.ca/charity/fondation-bouchard-inc/118920735RR0001/,FONDATION BOUCHARD INC.,Advancement of Education,Support of schools and education / Other,Charitable Organization,118920735RR0001,n/a,CA,Quebec,LA POCATIERE,1
2021,FONDATION FRANCOIS BOURGEOIS LTEE,VICTORIAVILLE,QC,"3,737",0,https://www.charitydata.ca/charity/fondation-bouchard-inc/118920735RR0001/,FONDATION BOUCHARD INC.,Advancement of Education,Support of schools and education / Other,Charitable Organization,118920735RR0001,n/a,CA,Quebec,LA POCATIERE,1
2020,La Fondation du Grand Montréal - The Foundation of Greater Montreal,MONTRÉAL,QC,"1,310",0,https://www.charitydata.ca/charity/fondation-bouchard-inc/118920735RR0001/,FONDATION BOUCHARD INC.,Advancement of Education,Support of schools and education / Other,Charitable Organization,118920735RR0001,n/a,CA,Quebec,LA POCATIERE,1
2019,La Fondation du Grand Montréal - The Foundation of Greater Montreal,MONTRÉAL,QC,"2,750",0,https://www.charitydata.ca/charity/fondation-bouchard-inc/118920735RR0001/,FONDATION BOUCHARD INC.,Advancement of Education,Support of schools and education / Other,Charitable Organization,118920735RR0001,n/a,CA,Quebec,LA POCATIERE,1
2018,La Fondation du Grand Montréal - The Foundation of Greater Montreal,MONTRÉAL,QC,"2,750",0,https://www.charitydata.ca/charity/fondation-bouchard-inc/118920735RR0001/,FONDATION BOUCHARD INC.,Advancement of Education,Support of schools and education / Other,Charitable Organization,118920735RR0001,n/a,CA,Quebec,LA POCATIERE,1
2021,A.F.S. INTERCULTURE CANADA,MONTREAL,QC,"300,000",0,https://www.charitydata.ca/charity/fondation-de-afs-interculture-canada/737775486RR0001/,Fondation de A.F.S. Interculture Canada,Advancement of Education,Support of schools and education / Other,Charitable Organization,737775486RR0001,n/a,CA,Quebec,MONTREAL,1
2021,Global Choice Intercultural Education / Global Choice Éducation interculturelle,MONTREAL,QC,"100,000",0,https://www.charitydata.ca/charity/fondation-de-afs-interculture-canada/737775486RR0001/,Fondation de A.F.S. Interculture Canada,Advancement of Education,Support of schools and education / Other,Charitable Organization,737775486RR0001,n/a,CA,Quebec,MONTREAL,1
2021,Fondation Nicole-Germain,MONTREAL,QC,"10,000",0,https://www.charitydata.ca/charity/fondation-de-afs-interculture-canada/737775486RR0001/,Fondation de A.F.S. Interculture Canada,Advancement of Education,Support of schools and education / Other,Charitable Organization,737775486RR0001,n/a,CA,Quebec,MONTREAL,1
2020,Fondation Nicole-Germain,MONTREAL,QC,"10,000",0,https://www.charitydata.ca/charity/fondation-de-afs-interculture-canada/737775486RR0001/,Fondation de A.F.S. Interculture Canada,Advancement of Education,Support of schools and education / Other,Charitable Organization,737775486RR0001,n/a,CA,Quebec,MONTREAL,1
2020,The Barrett Family Foundation,TORONTO,ON,"10,000",0,https://www.charitydata.ca/charity/fondation-de-afs-interculture-canada/737775486RR0001/,Fondation de A.F.S. Interculture Canada,Advancement of Education,Support of schools and education / Other,Charitable Organization,737775486RR0001,n/a,CA,Quebec,MONTREAL,1
2019,A.F.S. INTERCULTURE CANADA,MONTREAL,QC,"200,000",0,https://www.charitydata.ca/charity/fondation-de-afs-interculture-canada/737775486RR0001/,Fondation de A.F.S. Interculture Canada,Advancement of Education,Support of schools and education / Other,Charitable Organization,737775486RR0001,n/a,CA,Quebec,MONTREAL,1
2021,Fondation BenefAction/ BenefAction Foundation,TORONTO,ON,"4,200",0,https://www.charitydata.ca/charity/fondation-de-lordre-des-ingenieurs-du-qubec--ordre-des-ingnieurs-du-qubec-foundation/810871665RR0001/,Fondation de l'Ordre des Ingénieurs du Québec / Ordre des Ingénieurs du Québec Foundation,Advancement of Education,Support of schools and education / Scholarships / bursaries / awards (scholastic achievement),Charitable Organization,810871665RR0001,WWW.FOIQ.QC.CA,CA,Quebec,MONTRÉAL,1
2019,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,98,0,https://www.charitydata.ca/charity/fondation-de-lordre-des-ingenieurs-du-qubec--ordre-des-ingnieurs-du-qubec-foundation/810871665RR0001/,Fondation de l'Ordre des Ingénieurs du Québec / Ordre des Ingénieurs du Québec Foundation,Advancement of Education,Support of schools and education / Scholarships / bursaries / awards (scholastic achievement),Charitable Organization,810871665RR0001,WWW.FOIQ.QC.CA,CA,Quebec,MONTRÉAL,1
2019,PAVILLON DES FILS DE MARIE INC.,LAC-ETCHEMIN,QC,25,0,https://www.charitydata.ca/charity/fondation-de-lordre-des-ingenieurs-du-qubec--ordre-des-ingnieurs-du-qubec-foundation/810871665RR0001/,Fondation de l'Ordre des Ingénieurs du Québec / Ordre des Ingénieurs du Québec Foundation,Advancement of Education,Support of schools and education / Scholarships / bursaries / awards (scholastic achievement),Charitable Organization,810871665RR0001,WWW.FOIQ.QC.CA,CA,Quebec,MONTRÉAL,1
2021,PayPal Giving Fund Canada,TORONTO,ON,275,0,https://www.charitydata.ca/charity/fondation-de-la-cite-des-jeunes-pour-la-vie-tudiante/884184003RR0001/,Fondation de la Cité-des-Jeunes pour la Vie Étudiante,Advancement of Education,Support of schools and education / Other,Public Foundation,884184003RR0001,n/a,CA,Quebec,VAUDREUIL-DORION,1
2020,PayPal Giving Fund Canada,TORONTO,ON,65,0,https://www.charitydata.ca/charity/fondation-de-la-cite-des-jeunes-pour-la-vie-tudiante/884184003RR0001/,Fondation de la Cité-des-Jeunes pour la Vie Étudiante,Advancement of Education,Support of schools and education / Other,Public Foundation,884184003RR0001,n/a,CA,Quebec,VAUDREUIL-DORION,1
2019,PayPal Giving Fund Canada,TORONTO,ON,95,0,https://www.charitydata.ca/charity/fondation-de-la-cite-des-jeunes-pour-la-vie-tudiante/884184003RR0001/,Fondation de la Cité-des-Jeunes pour la Vie Étudiante,Advancement of Education,Support of schools and education / Other,Public Foundation,884184003RR0001,n/a,CA,Quebec,VAUDREUIL-DORION,1
2021,Centre de services scolaire des Hauts-Cantons,LAC-MÉGANTIC,QC,"1,283",0,https://www.charitydata.ca/charity/fondation-des-amis-de-vanier-inc/118921972RR0001/,FONDATION DES AMIS DE VANIER INC,Advancement of Education,Support of schools and education / Other,Charitable Organization,118921972RR0001,INFO@AMISDEVANIER.CA,CA,Quebec,LAVAL,1
2021,PayPal Giving Fund Canada,TORONTO,ON,520,0,https://www.charitydata.ca/charity/fondation-des-amis-de-vanier-inc/118921972RR0001/,FONDATION DES AMIS DE VANIER INC,Advancement of Education,Support of schools and education / Other,Charitable Organization,118921972RR0001,INFO@AMISDEVANIER.CA,CA,Quebec,LAVAL,1
2020,Centre de services scolaire des Hauts-Cantons,LAC-MÉGANTIC,QC,745,0,https://www.charitydata.ca/charity/fondation-des-amis-de-vanier-inc/118921972RR0001/,FONDATION DES AMIS DE VANIER INC,Advancement of Education,Support of schools and education / Other,Charitable Organization,118921972RR0001,INFO@AMISDEVANIER.CA,CA,Quebec,LAVAL,1
2020,PayPal Giving Fund Canada,TORONTO,ON,232,0,https://www.charitydata.ca/charity/fondation-des-amis-de-vanier-inc/118921972RR0001/,FONDATION DES AMIS DE VANIER INC,Advancement of Education,Support of schools and education / Other,Charitable Organization,118921972RR0001,INFO@AMISDEVANIER.CA,CA,Quebec,LAVAL,1
2020,PayPal Giving Fund Canada,TORONTO,ON,215,0,https://www.charitydata.ca/charity/fondation-du-cegep-a-terrebonne/838531200RR0001/,Fondation du Cégep à Terrebonne,Advancement of Education,Foundations Advancing Education / Foundations for specified educational charities,Public Foundation,838531200RR0001,n/a,CA,Quebec,TERREBONNE,1
2021,FONDATION J ARMAND BOMBARDIER,VALCOURT,QC,"30,000",0,https://www.charitydata.ca/charity/fondation-du-cegep-de-la-pocatiere/120839022RR0001/,FONDATION DU CEGEP DE LA POCATIERE,Advancement of Education,Teaching Institutions / Other,Public Foundation,120839022RR0001,n/a,CA,Quebec,LA POCATIERE,1
2021,FONDATION J ARMAND BOMBARDIER,VALCOURT,QC,"30,000",0,https://www.charitydata.ca/charity/fondation-du-cegep-de-la-pocatiere/120839022RR0001/,FONDATION DU CEGEP DE LA POCATIERE,Advancement of Education,Teaching Institutions / Other,Public Foundation,120839022RR0001,n/a,CA,Quebec,LA POCATIERE,1
2020,Fondation de Recherche Appliquée de Technologie Physique de La Pocatière Inc.,LA POCATIERE,QC,250,0,https://www.charitydata.ca/charity/fondation-du-cegep-de-la-pocatiere/120839022RR0001/,FONDATION DU CEGEP DE LA POCATIERE,Advancement of Education,Teaching Institutions / Other,Public Foundation,120839022RR0001,n/a,CA,Quebec,LA POCATIERE,1
2019,Fondation Défi Everest,RIVIERE-DU-LOUP,QC,"3,160",0,https://www.charitydata.ca/charity/fondation-du-cegep-de-la-pocatiere/120839022RR0001/,FONDATION DU CEGEP DE LA POCATIERE,Advancement of Education,Teaching Institutions / Other,Public Foundation,120839022RR0001,n/a,CA,Quebec,LA POCATIERE,1
2019,FONDATION-JEUNESSE DE LA COTE-SUD INC,LA POCATIERE,QC,"1,201",0,https://www.charitydata.ca/charity/fondation-du-cegep-de-la-pocatiere/120839022RR0001/,FONDATION DU CEGEP DE LA POCATIERE,Advancement of Education,Teaching Institutions / Other,Public Foundation,120839022RR0001,n/a,CA,Quebec,LA POCATIERE,1
2019,FONDATION GROUPE FORGET,PIERREFONDS,QC,500,0,https://www.charitydata.ca/charity/fondation-du-cegep-de-la-pocatiere/120839022RR0001/,FONDATION DU CEGEP DE LA POCATIERE,Advancement of Education,Teaching Institutions / Other,Public Foundation,120839022RR0001,n/a,CA,Quebec,LA POCATIERE,1
2019,Fondation de Recherche Appliquée de Technologie Physique de La Pocatière Inc.,LA POCATIERE,QC,250,0,https://www.charitydata.ca/charity/fondation-du-cegep-de-la-pocatiere/120839022RR0001/,FONDATION DU CEGEP DE LA POCATIERE,Advancement of Education,Teaching Institutions / Other,Public Foundation,120839022RR0001,n/a,CA,Quebec,LA POCATIERE,1
2018,FONDATION GROUPE FORGET,PIERREFONDS,QC,"1,000",0,https://www.charitydata.ca/charity/fondation-du-cegep-de-la-pocatiere/120839022RR0001/,FONDATION DU CEGEP DE LA POCATIERE,Advancement of Education,Teaching Institutions / Other,Public Foundation,120839022RR0001,n/a,CA,Quebec,LA POCATIERE,1
2018,Fondation de Recherche Appliquée de Technologie Physique de La Pocatière Inc.,LA POCATIERE,QC,750,0,https://www.charitydata.ca/charity/fondation-du-cegep-de-la-pocatiere/120839022RR0001/,FONDATION DU CEGEP DE LA POCATIERE,Advancement of Education,Teaching Institutions / Other,Public Foundation,120839022RR0001,n/a,CA,Quebec,LA POCATIERE,1
2018,FONDATION-JEUNESSE DE LA COTE-SUD INC,LA POCATIERE,QC,647,0,https://www.charitydata.ca/charity/fondation-du-cegep-de-la-pocatiere/120839022RR0001/,FONDATION DU CEGEP DE LA POCATIERE,Advancement of Education,Teaching Institutions / Other,Public Foundation,120839022RR0001,n/a,CA,Quebec,LA POCATIERE,1
2019,Fondation Suzanne et Jean-Robert Leclerc,QUÉBEC,QC,"5,000",0,https://www.charitydata.ca/charity/fondation-du-cegep-de-levis/886494954RR0001/,FONDATION DU CEGEP DE LEVIS,Advancement of Education,Support of schools and education / Other,Charitable Organization,886494954RR0001,n/a,CA,Quebec,LEVIS,1
2018,Fondation Québec Philanthrope,QUEBEC,QC,222,0,https://www.charitydata.ca/charity/fondation-du-cegep-de-levis/886494954RR0001/,FONDATION DU CEGEP DE LEVIS,Advancement of Education,Support of schools and education / Other,Charitable Organization,886494954RR0001,n/a,CA,Quebec,LEVIS,1
2021,Cégep Limoilou,QUEBEC,QC,"106,964",0,https://www.charitydata.ca/charity/fondation-du-cegep-de-limoilou/899283725RR0001/,Fondation du Cégep de Limoilou,Advancement of Education,Teaching Institutions / Other,Charitable Organization,899283725RR0001,n/a,CA,Quebec,QUEBEC,1
2021,Fondation Suzanne et Jean-Robert Leclerc,QUÉBEC,QC,"15,000",0,https://www.charitydata.ca/charity/fondation-du-cegep-de-limoilou/899283725RR0001/,Fondation du Cégep de Limoilou,Advancement of Education,Teaching Institutions / Other,Charitable Organization,899283725RR0001,n/a,CA,Quebec,QUEBEC,1
2021,CANADAHELPS CANADON,TORONTO,ON,"1,751",0,https://www.charitydata.ca/charity/fondation-du-cegep-de-limoilou/899283725RR0001/,Fondation du Cégep de Limoilou,Advancement of Education,Teaching Institutions / Other,Charitable Organization,899283725RR0001,n/a,CA,Quebec,QUEBEC,1
2021,FONDATION MEUBLES SOUTH SHORE / SOUTH SHORE FURNITURE FOUNDATION,LEVIS,QC,"1,000",0,https://www.charitydata.ca/charity/fondation-du-cegep-de-limoilou/899283725RR0001/,Fondation du Cégep de Limoilou,Advancement of Education,Teaching Institutions / Other,Charitable Organization,899283725RR0001,n/a,CA,Quebec,QUEBEC,1
2021,Fondation Monique Fitz-Back pour l'éducation au développement durable,QUÉBEC,QC,950,0,https://www.charitydata.ca/charity/fondation-du-cegep-de-limoilou/899283725RR0001/,Fondation du Cégep de Limoilou,Advancement of Education,Teaching Institutions / Other,Charitable Organization,899283725RR0001,n/a,CA,Quebec,QUEBEC,1
2020,Cégep Limoilou,QUEBEC,QC,"105,695",0,https://www.charitydata.ca/charity/fondation-du-cegep-de-limoilou/899283725RR0001/,Fondation du Cégep de Limoilou,Advancement of Education,Teaching Institutions / Other,Charitable Organization,899283725RR0001,n/a,CA,Quebec,QUEBEC,1
2020,Fondation Suzanne et Jean-Robert Leclerc,QUÉBEC,QC,"35,400",0,https://www.charitydata.ca/charity/fondation-du-cegep-de-limoilou/899283725RR0001/,Fondation du Cégep de Limoilou,Advancement of Education,Teaching Institutions / Other,Charitable Organization,899283725RR0001,n/a,CA,Quebec,QUEBEC,1
2020,Fondation iA Groupe financier/iA Financial Group Foundation,QUÉBEC,QC,"15,000",0,https://www.charitydata.ca/charity/fondation-du-cegep-de-limoilou/899283725RR0001/,Fondation du Cégep de Limoilou,Advancement of Education,Teaching Institutions / Other,Charitable Organization,899283725RR0001,n/a,CA,Quebec,QUEBEC,1
2020,CANADAHELPS CANADON,TORONTO,ON,"4,852",0,https://www.charitydata.ca/charity/fondation-du-cegep-de-limoilou/899283725RR0001/,Fondation du Cégep de Limoilou,Advancement of Education,Teaching Institutions / Other,Charitable Organization,899283725RR0001,n/a,CA,Quebec,QUEBEC,1
